;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
3770;Rust;if you want to play rust you have to play over 100+ hours to get a decent sense of everything the game has to offer from the highs lows trolls raids death to animals when youre first starting out door camps and other fun stuff that will happen just stick through it with a buddy and youll be good at the game and understand whatss going on in about 1000 hours;2575.1;1.0;0.0;34.0;22 May, 2022;False;359
3771;Rust;awesome game love to annoy toxic people until they get ban;30.6;1.0;0.0;2.0;22 May, 2022;False;58
3772;Rust;good game but sometimes hard and lots of racists;14.4;1.0;0.0;13.0;17 May, 2022;False;48
3773;Rust;play the game dont get attached thats it;8.0;1.0;0.0;16.0;20 May, 2022;False;40
3774;Rust;this game is so fun i love this game you guys should buy this game i play with my friend every day it fun;5.7;1.0;0.0;2.0;17 May, 2022;False;105
3775;Rust;very good game but you need to have more then 1 person on your team if you want to succeed;598.6;1.0;0.0;15.0;17 May, 2022;False;90
3778;Rust;w game;536.8;1.0;0.0;6.0;20 May, 2022;False;6
3779;Rust;very fun with friends;47.7;1.0;0.0;10.0;17 May, 2022;False;21
3780;Rust;very fun if u enjoy smashing ur keyboard 10/10;401.6;1.0;0.0;4.0;22 May, 2022;False;46
3782;Rust;eh good way to waste your life;1034.2;1.0;0.0;34.0;16 May, 2022;False;30
3783;Rust;its a funn game;112.9;1.0;0.0;3.0;23 May, 2022;False;15
3784;Rust;not for new pc players watch some youtube and learn;18.6;1.0;0.0;12.0;21 May, 2022;False;51
3785;Rust;yes i recommend its aids tho;1027.6;1.0;0.0;9.0;18 May, 2022;False;28
3786;Rust;buy the game and you will see;1020.8;1.0;0.0;5.0;16 May, 2022;False;30
3788;Rust;this game is soooooooooooo fun because i am kinda good at it;20.0;1.0;0.0;4.0;23 May, 2022;False;60
3789;Rust;game good;183.8;1.0;0.0;96.0;18 May, 2022;False;9
3790;Rust;i got vac banned because someone hacked my account only just previously buying and downloading the game wish that i could have played more instead of having to buy it once again because of the ban;2.9;1.0;0.0;13.0;16 May, 2022;False;196
3791;Rust;not sure why it took me so long to play this game pretty fun and its got everything for everyone;50.4;1.0;0.0;117.0;20 May, 2022;False;96
3792;Rust;it is a very good survival game;16.0;1.0;0.0;8.0;22 May, 2022;False;31
3794;Rust;i hate this game so much bro 10/10;312.1;1.0;0.0;17.0;22 May, 2022;False;34
3795;Rust;cool game;459.3;1.0;0.0;8.0;17 May, 2022;False;9
3796;Rust;good game;15.3;1.0;0.0;9.0;20 May, 2022;False;9
3797;Rust;good innit;812.2;1.0;0.0;26.0;18 May, 2022;False;10
3800;Rust;very fun game;71.2;1.0;0.0;3.0;18 May, 2022;False;13
3801;Rust;monke;133.6;1.0;0.0;65.0;18 May, 2022;False;5
3804;Rust;this is a very fun game the most fun part about it is to see how much better you have gotten then before the only bad part is that you can get a little angry when people kill you when you have good stop on you over all it is an amazing game;44.1;1.0;0.0;4.0;18 May, 2022;False;240
3805;Rust;well this game is pretty fun when u raid or kill someone but this game kinda suck when u got kill with loot u grind for an hour but anyways guess i will spend more time on this game;165.6;1.0;0.0;45.0;22 May, 2022;False;181
3806;Rust;11/10 would fumble the bag multiple times just for the thought of owning a gun;754.1;1.0;0.0;8.0;19 May, 2022;False;78
3807;Rust;good game;1017.3;1.0;0.0;59.0;17 May, 2022;False;9
3808;Rust;save yourself;165.9;1.0;0.0;47.0;19 May, 2022;False;13
3809;Rust;w rizz;22.1;1.0;0.0;2.0;19 May, 2022;False;6
3810;Rust;fantastic;111.4;1.0;0.0;4.0;18 May, 2022;False;9
3812;Rust;i love getting roof camped;236.7;1.0;0.0;44.0;17 May, 2022;False;26
3814;Rust;it gud;151.5;1.0;0.0;3.0;21 May, 2022;False;6
3815;Rust;friendly community;1361.1;1.0;0.0;64.0;16 May, 2022;False;18
3816;Rust;its a fun game to play because if you have a day of work or something you can hop on rust and play a survival then the next day you may have the same loot from the day before;1338.9;1.0;0.0;11.0;21 May, 2022;False;174
3817;Rust;joined a new server and woke up on the beach first thing i saw you died to player bolt-action rifle headshot 150m  respawned woke up to two guys running up to me demanding i drop my rock aks pointed at me suddenly you died to play ak headshot 2m  respawned again smacked a tree got my leg chewed off by a bear died  fourth times the charm i thought  you died to player bolt-action rifle headshot 151m  11/10 would see my own corpse again;989.8;1.0;0.0;1087.0;16 May, 2022;False;437
3818;Rust;killll;109.9;1.0;0.0;154.0;22 May, 2022;False;6
3820;Rust;product received for free  buy this game rust;6.9;1.0;0.0;3.0;22 May, 2022;False;45
3821;Rust;dog eat dog one of my favorite games of all time cant find this gameplay anywhere else;775.5;1.0;0.0;71.0;22 May, 2022;False;86
3822;Rust;got called a racial slur the second i woke up on the beach  10/10;69.4;1.0;2.0;61.0;16 May, 2022;False;65
3823;Rust;product received for free  thsi game is so easy to get into if you meet the right people and take the right advice i got this game about 4 days ago and cant put it down;63.8;1.0;0.0;11.0;22 May, 2022;False;168
3827;Rust;very cool;114.2;1.0;0.0;46.0;23 May, 2022;False;9
3828;Rust;product received for free  i love this game and that is because im a survival and gun game tipe so if you like survival with guns tipe of games then this is the perfect game for you you might run in to toxic people but thats fine because there are a lot of kind people too;421.3;1.0;0.0;6.0;20 May, 2022;False;272
3829;Rust;very good sorry for my english;45.7;1.0;0.0;7.0;16 May, 2022;False;30
3832;Rust;it funnn;44.9;1.0;0.0;4.0;22 May, 2022;False;8
3833;Rust;very good very niiice;721.2;1.0;0.0;59.0;20 May, 2022;False;21
3834;Rust;product received for free  i 100% recomend this game to anyone that sees this u should definatley play it but make sure u have a good ak spray before u have 500 hours or u need to script;1613.5;1.0;0.0;20.0;19 May, 2022;False;186
3835;Rust;trash game dont play;58.7;1.0;0.0;75.0;21 May, 2022;False;20
3836;Rust;great game;29.9;1.0;0.0;2.0;20 May, 2022;False;10
3838;Rust;cool build to survive game and raid bases but pls add sex;203.6;1.0;0.0;24.0;19 May, 2022;False;57
3839;Rust;very sexy game;3.2;1.0;0.0;12.0;18 May, 2022;False;14
3841;Rust;good beach rock fights and l roofcampers;1253.6;1.0;0.0;8.0;22 May, 2022;False;40
3842;Rust;hello;130.8;1.0;0.0;4.0;23 May, 2022;False;5
3843;Rust;game is really a challenge especially the recoil;323.5;1.0;0.0;3.0;22 May, 2022;False;48
3844;Rust;nob;234.4;1.0;0.0;4.0;18 May, 2022;False;8
3845;Rust;dont play or u get adict;659.7;1.0;0.0;15.0;18 May, 2022;False;24
3846;Rust;mental testing game;175.2;1.0;0.0;5.0;23 May, 2022;False;19
3849;Rust;the premise is great but the game can be very tilting;182.6;1.0;1.0;84.0;18 May, 2022;False;53
3850;Rust;poggers;1263.3;1.0;0.0;19.0;21 May, 2022;False;7
3851;Rust;great;80.5;1.0;0.0;8.0;18 May, 2022;False;5
3852;Rust;fr litty game;800.1;1.0;1.0;16.0;22 May, 2022;False;13
3853;Rust;i love it;81.4;1.0;0.0;4.0;22 May, 2022;False;9
3855;Rust;brain hurt;3180.3;1.0;0.0;54.0;19 May, 2022;False;10
3856;Rust;good game;16.5;1.0;0.0;13.0;21 May, 2022;False;9
3857;Rust;i killed 13 men sleeping on the beach with a single rock and it didnt break 10/10 game would recommend;371.9;1.0;0.0;12.0;21 May, 2022;False;102
3858;Rust;dont play on poop pc;25.8;1.0;0.0;27.0;19 May, 2022;False;20
3860;Rust;quality game would play again;1459.9;1.0;0.0;58.0;17 May, 2022;False;29
3861;Rust;just get gud;150.8;1.0;0.0;17.0;22 May, 2022;False;12
3862;Rust;funmie;252.4;1.0;0.0;38.0;23 May, 2022;False;6
3863;Rust;amazing;5166.7;1.0;0.0;4.0;17 May, 2022;False;7
3864;Rust;im banned but still a good game;59.1;1.0;0.0;6.0;18 May, 2022;False;31
3865;Rust;spawned on the beach and go killed it was fun tho;1010.8;1.0;0.0;14.0;21 May, 2022;False;49
3866;Rust;i saw sign it said penis;106.8;1.0;0.0;9.0;17 May, 2022;False;24
3867;Rust;very fun but laggy at times;36.7;1.0;0.0;5.0;22 May, 2022;False;27
3868;Rust;this is a fun game but it is a grind to get good at you need to spend hours getting better at recoil;43.4;1.0;0.0;4.0;22 May, 2022;False;100
3869;Rust;product received for free  very abusive game;12.0;1.0;0.0;2.0;22 May, 2022;False;44
3870;Rust;mmmmmmmmmmm beans;22.8;1.0;0.0;13.0;16 May, 2022;False;17
3871;Rust;im the most professional rust player so download right now;75.5;1.0;0.0;8.0;17 May, 2022;False;58
3872;Rust;play this game if you want down syndrome;1151.9;1.0;0.0;61.0;17 May, 2022;False;40
3874;Rust;gaming;58.6;1.0;0.0;15.0;20 May, 2022;False;6
3877;Rust;most toxic game there is but ojnce spray is random itll be fun again;2095.0;1.0;0.0;5.0;21 May, 2022;False;68
3880;Rust;it rust everything make u addict to this game  bur trust me its not a good thing at all;104.3;1.0;0.0;2.0;21 May, 2022;False;87
3881;Rust;its challenging and theres soo much to do;61.8;1.0;0.0;3.0;19 May, 2022;False;41
3882;Rust;alot of racism;160.2;1.0;0.0;3.0;21 May, 2022;False;14
3883;Rust;pvp survival harsh but fun;110.9;1.0;0.0;12.0;21 May, 2022;False;26
3884;Rust;it was fun;21.6;1.0;0.0;4.0;20 May, 2022;False;10
3885;Rust;favorite game of all time i came from xbox and im enjoying the pc experience;23.2;1.0;0.0;2.0;23 May, 2022;False;76
3887;Rust;funny game for funny people;299.3;1.0;0.0;2.0;21 May, 2022;False;27
3889;Rust;its ok;1039.7;1.0;0.0;109.0;19 May, 2022;False;6
3890;Rust;rubst;8.7;1.0;0.0;12.0;22 May, 2022;False;5
3891;Rust;it crazzy;2000.5;1.0;0.0;14.0;23 May, 2022;False;9
3892;Rust;dont uninstall dont listen to them;18.1;1.0;0.0;29.0;22 May, 2022;False;34
3895;Rust;i made garden with electrical system configure with wire and windmill and pumpkin;135.8;1.0;1.0;63.0;19 May, 2022;False;81
3897;Rust;too tozxic byut uirtsd good game;6.3;1.0;0.0;9.0;21 May, 2022;False;32
3899;Rust;its a great game to play with some of your friends but i would at first disable nudity depending on your age as it can change your exspierence playing the game;46.4;1.0;0.0;25.0;23 May, 2022;False;159
3901;Rust;very good game;14.5;1.0;0.0;2.0;22 May, 2022;False;14
3903;Rust;easy to learn very unforgiving;43.8;1.0;0.0;3.0;20 May, 2022;False;30
3904;Rust;this game is pretty fun ive played it for almost 3 years and i still love it the community is really toxic but you can still meet friendly people come raid us at h2 we are ready;891.5;1.0;0.0;12.0;18 May, 2022;False;177
3905;Rust;product received for free  very good game;1077.1;1.0;1.0;19.0;18 May, 2022;False;41
3906;Rust;i loved the ability to get revenge on my neighbors hahahahhahaha;355.9;1.0;0.0;2.0;23 May, 2022;False;64
3907;Rust;great game just dont play if you value your will to live;179.0;1.0;0.0;25.0;19 May, 2022;False;57
3908;Rust;people are try hards try to get friends to help you if you want to play online highly recommend playing on a 20x server for more fun quicker;40.2;1.0;0.0;130.0;23 May, 2022;False;140
3910;Rust;i used to play on console rust both games are absolutely worth it especially the pc version;20.8;1.0;0.0;2.0;23 May, 2022;False;91
3911;Rust;please add single player mode;44.0;0.0;0.0;20.0;18 May, 2022;False;29
3912;Rust;i love thi s game;19.7;0.0;0.0;24.0;20 May, 2022;False;17
3913;Rust;i bought this game to play with my friends and have a pleasant survival experience however i cannot play with said friends do you know why the game crashes as soon as you do anything i set all of my settings low and only have discord running in the background no matter what i do i keep crashing it could be when i pull out my map look at my inventory or accidentally change a setting;32.5;0.0;1.0;39.0;16 May, 2022;False;384
3915;Rust;toxic community game tailored to honers slow gameplay loop takes a lot of your free time to do basically anything;234.5;0.0;0.0;11.0;23 May, 2022;False;113
3916;Rust;game makes me want to commit but also never want to stop playing it so it also stops me from commiting;3072.2;0.0;0.0;62.0;22 May, 2022;False;102
3917;Rust;this game is bad;238.7;0.0;0.0;15.0;18 May, 2022;False;16
3918;Rust;do you have a life if yes dont buy this game if no you may enjoy this game;3893.6;0.0;1.0;34.0;22 May, 2022;False;74
3919;Rust;makes ur brain vanish;22.5;0.0;0.0;28.0;20 May, 2022;False;21
3920;Rust;its a waist of time dont ever try to buy this;187.1;0.0;0.0;3.0;20 May, 2022;False;45
3921;Rust;its goofy ah;17.7;0.0;0.0;10.0;19 May, 2022;False;12
3922;Rust;the sport team for it sucks they dont look in reports properly;601.6;0.0;0.0;5.0;20 May, 2022;False;62
3923;Rust;played a couple hours and couldnt handle how toxic it made me;1445.7;0.0;0.0;333.0;20 May, 2022;False;61
3924;Rust;cheater game;1165.4;0.0;0.0;22.0;18 May, 2022;False;12
3925;Rust;cancer made me homophobic;109.3;0.0;0.0;61.0;22 May, 2022;False;25
3926;Rust;product received for free  i got vc ban for no resum + no one shoon play the game i gun sue the game bro i sent a reqes to be un band but the dlveluper say no;110.5;0.0;0.0;5.0;23 May, 2022;False;158
3927;Rust;nothing will work and it will only load into the menu then when i try to load into the actual game or servers it takes like 2 hours to even load and i cant even get in a game without it crashing before it can ive tried looking up how to make it faster or trying to make it work but nothing will work;5.0;0.0;0.0;6.0;23 May, 2022;False;299
3929;Rust;it gets boaring affter a wile;441.6;0.0;0.0;8.0;21 May, 2022;False;29
3930;Rust;just dont;16.6;0.0;0.0;63.0;20 May, 2022;False;9
3932;Rust;yimed out timed out timed outtttttttttttt;3.5;0.0;0.0;4.0;21 May, 2022;False;41
3934;Rust;honestly if i wanted to play with people this toxic id go back home to my family game nights;7.6;0.0;0.0;30.0;18 May, 2022;False;92
3935;Rust;phantom forces is better;31.3;0.0;0.0;79.0;18 May, 2022;False;24
3938;Rust;worst game ever dont buy unless you hate having a sosial life;388.2;0.0;0.0;13.0;21 May, 2022;False;61
3944;Rust;great game would buy again;13.4;0.0;1.0;15.0;20 May, 2022;False;26
3946;Rust;while i enjoy the game i have several complaints for one most players arent good at the game they either hack or abuse every aspect the worst aspect is the constant trolling when it is clear you lose a pvp from connection issues or the administers not stopping the cheaters the game itself is great when it works it is other people though that ruin the experience it also is difficult to acquire items early on like guns or explosives to compete it takes way too much time to get used to the game;986.5;0.0;0.0;4.0;18 May, 2022;False;496
3948;Rust;very very very boring;52.8;0.0;0.0;8.0;16 May, 2022;False;21
3949;Rust;friend is too much of a sweat;206.0;0.0;0.0;74.0;22 May, 2022;False;29
3951;Rust;this game will steal all your free time say goodbye to sleep you have another job now its rust hahahahahahaha;153.4;0.0;0.0;28.0;21 May, 2022;False;109
3952;Rust;download login wait 20 min for map to load die 10 times withing 10 minute yeah lots of fun hard to get into a game when you have zero time to learn the controls before your dead toxic is an understatement for this game;2.0;0.0;0.0;224.0;22 May, 2022;False;218
3954;Rust;full time job;6491.1;0.0;0.0;18.0;21 May, 2022;False;13
3955;Rust;waste of time;2195.6;0.0;2.0;14.0;17 May, 2022;False;13
3956;Rust;shoulda quit 499 hours ago heres to 500 more;521.3;0.0;0.0;104.0;18 May, 2022;False;44
3957;Rust;not been able to play enough to be able to say anything about this game dont recommend anyway;3498.3;0.0;0.0;56.0;22 May, 2022;False;93
3959;Rust;if u download this u probably stay virgin for rest of ur life;1252.7;0.0;1.0;3.0;21 May, 2022;False;61
3960;Rust;doodoo;119.5;0.0;0.0;36.0;21 May, 2022;False;6
3961;Rust;i would rather eat glass;1138.1;0.0;1.0;61.0;20 May, 2022;False;24
3962;Rust;naked men with rock lore;432.0;0.0;0.0;23.0;18 May, 2022;False;24
3963;Rust;dont get this terrible game;297.0;0.0;0.0;10.0;18 May, 2022;False;27
3964;Rust;my dad stopped touching me when i started playing rust;55.5;0.0;0.0;11.0;20 May, 2022;False;54
3965;Rust;i got banned for no reason the game sucks;16.6;0.0;0.0;2.0;23 May, 2022;False;41
3966;Rust;i had to double my medications after playing this;717.4;0.0;1.0;151.0;20 May, 2022;False;49
3967;Rust;just got ego banned;1099.9;0.0;0.0;4.0;16 May, 2022;False;19
3968;Rust;spent more time queuing for games than playing them;9.9;0.0;0.0;11.0;22 May, 2022;False;51
3969;Rust;racist;315.0;0.0;0.0;6.0;22 May, 2022;False;6
3970;Rust;refusal to support linux even though updates to eac and unitys porting leaves no excuse for this garry only refuses out of spite as linux support was removed after he threw a tantrum over bug reports;526.1;0.0;1.0;142.0;20 May, 2022;False;199
3971;Rust;product received for free  no battle pass;98.7;0.0;0.0;28.0;16 May, 2022;False;41
3973;Rust;cant change character no matter what you do it is bound to your steam id so even reinstalling doesnt change it;7.0;0.0;0.0;79.0;19 May, 2022;False;110
3974;Rust;dog water;53.0;0.0;0.0;2.0;20 May, 2022;False;9
