;game_name;review_text;hours_played;rating;found_helpful;product_count;review_date;early_access;review_length
1990;Counter-Strike: Global Offensive;Hacker Madarchod;312.9;0.0;0.0;10.0;20 May, 2022;False;16
1991;Counter-Strike: Global Offensive;Full of Cheaters ;6.3;0.0;0.0;1.0;17 May, 2022;False;17
1992;Counter-Strike: Global Offensive;The worst gaming community 8 out of 10 games are filled with cheaters of all kinds every game shows how useless is to put hours into this game and specially you will never rank up in solo matchmaking either because of the cheaters of because the game is so dead that you queue up with people 3/4/5 rank above you I strongly recommend that people avoid this game Worst scam in all of gaming All of the game mechanics is basically based on skins trade The best example how to destroy a good game;2099.0;0.0;0.0;62.0;19 May, 2022;False;493
1993;Counter-Strike: Global Offensive;poo poo game;1002.9;0.0;0.0;30.0;20 May, 2022;False;12
1994;Counter-Strike: Global Offensive;radio;936.1;0.0;0.0;123.0;21 May, 2022;False;5
1995;Counter-Strike: Global Offensive;waste of time;1018.9;0.0;1.0;105.0;16 May, 2022;False;13
1996;Counter-Strike: Global Offensive;alot of cheater here like walling etc and valve dont give a  about it;2837.2;0.0;0.0;7.0;20 May, 2022;False;69
1997;Counter-Strike: Global Offensive;Too many Russians;2915.0;0.0;1.0;375.0;22 May, 2022;False;17
1998;Counter-Strike: Global Offensive;10k minimum players in lowest ranks xD;79.6;0.0;0.0;37.0;17 May, 2022;False;38
1999;Counter-Strike: Global Offensive;A lot of cheaters;374.6;0.0;0.0;66.0;17 May, 2022;False;17
2000;Counter-Strike: Global Offensive;Too Many HackersEven Prime Also Still Got Hackers;126.2;0.0;0.0;5.0;18 May, 2022;False;49
2003;Counter-Strike: Global Offensive; FPS game ever Anyways heres my review Anti-Cheat 0/10 Gameplay 6/10 Autism 10/10 CykaBlyat 10/10  retarded game;502.9;0.0;0.0;43.0;19 May, 2022;False;112
2004;Counter-Strike: Global Offensive;Do not download if you have a mac you lag out every 15 min mac os bug;8.4;0.0;0.0;3.0;20 May, 2022;False;69
2005;Counter-Strike: Global Offensive;bad gad;427.0;0.0;0.0;56.0;23 May, 2022;False;7
2007;Counter-Strike: Global Offensive;hra pro kryply;531.6;0.0;0.0;2.0;23 May, 2022;False;14
2008;Counter-Strike: Global Offensive;not for the causal gamer;12.2;0.0;0.0;38.0;19 May, 2022;False;24
2009;Counter-Strike: Global Offensive; game;4794.7;0.0;1.0;23.0;19 May, 2022;False;5
2010;Counter-Strike: Global Offensive;Some jagoff has been botting in flying scoutsman literally nonstop for two weeks Hell join with a posse of bots which will kick all human players and then sit there so he can headshot them Its the only non-prime scoutsman lobby in my region and its literally unplayable Devs are evidently too busy leaking their source code to do anything But its a good game bro if you pay $15 you can get an ugly ass gun skin once a week and maybe you can even play the game who  knows dude;18.4;0.0;2.0;80.0;22 May, 2022;False;475
2011;Counter-Strike: Global Offensive;Product received for free  care about your mental healt dont install cs  wanna learn to swear in russian then just instal it and within 2 days you can swear in russian;95.1;0.0;1.0;9.0;20 May, 2022;False;167
2012;Counter-Strike: Global Offensive;Forcing people to watch livesteams Uninstall;225.3;0.0;0.0;165.0;17 May, 2022;False;44
2013;Counter-Strike: Global Offensive;Product received for free  Game good but i put no cause funny;60.3;0.0;0.0;22.0;20 May, 2022;False;61
2014;Counter-Strike: Global Offensive;i hate black;90.0;0.0;0.0;18.0;22 May, 2022;False;12
2015;Counter-Strike: Global Offensive;trash game do somethings with hacker then do the lootbox;76.6;0.0;0.0;14.0;19 May, 2022;False;56
2016;Counter-Strike: Global Offensive;Garbage for new players Trust based matchmaking meaning new player = only meet hackers Voicechat is never in English Midway through doing my placement matches I got a 24 hour cooldown for being reported for greifing more than most players because I was being put against bad players in my first few matches and that means I must be hacking so I got mass reported Dont get me started on the really loud antwerp livestream popup after every game If you didnt start playing around 5 years ago dont bother starting;10.3;0.0;0.0;1.0;23 May, 2022;False;510
2017;Counter-Strike: Global Offensive;This game made me lose my wife and kids;17.3;0.0;1.0;23.0;20 May, 2022;False;39
2019;Counter-Strike: Global Offensive;Im not hacking but the game banned me from the game ASU LA KAU GAME TOLOL ANAK ASU KONTOL;32.8;0.0;0.0;5.0;22 May, 2022;False;89
2020;Counter-Strike: Global Offensive;Product received for free  This game is good with gamesense no cap fax no printer;26.4;0.0;0.0;1.0;19 May, 2022;False;81
2022;Counter-Strike: Global Offensive;-rep put me into debt;1675.7;0.0;0.0;55.0;22 May, 2022;False;21
2023;Counter-Strike: Global Offensive;Product received for free  sa mi bag pula in el de cs go;165.4;0.0;0.0;15.0;18 May, 2022;False;56
2024;Counter-Strike: Global Offensive;Guinness world record for the game with the most number of hackers in history;1179.9;0.0;1.0;46.0;17 May, 2022;False;77
2025;Counter-Strike: Global Offensive;No boobs;668.4;0.0;0.0;15.0;19 May, 2022;False;8
2026;Counter-Strike: Global Offensive;more DEPRESSION;503.1;0.0;0.0;69.0;17 May, 2022;False;15
2028;Counter-Strike: Global Offensive;Game is still on 64 tick servers Toxic community Cheaters and pumpkin eaters;2718.8;0.0;1.0;175.0;16 May, 2022;False;76
2029;Counter-Strike: Global Offensive;To many hacker to report  Iam to Lazy keep reporting the hacking no FUN at ALL  PLEASE DELETE UR GAME OR IMPROVE UR STUPID GAME SO WE CAN ENJOY PLAYING IT WITHOUT HACKER;25.0;0.0;1.0;0.0;16 May, 2022;False;169
2030;Counter-Strike: Global Offensive;Do you like friends Well if you dont this is the game for you because you will become insufferable;43.0;0.0;0.0;77.0;19 May, 2022;False;98
2031;Counter-Strike: Global Offensive;Hell nah;2357.6;0.0;1.0;182.0;19 May, 2022;False;8
2032;Counter-Strike: Global Offensive;xyeta;4459.2;0.0;0.0;15.0;17 May, 2022;False;5
2033;Counter-Strike: Global Offensive;Bad gem I get VAC ban for no rison;190.9;0.0;1.0;47.0;22 May, 2022;False;34
2034;Counter-Strike: Global Offensive;no battle royale;37.4;0.0;0.0;10.0;16 May, 2022;False;16
2035;Counter-Strike: Global Offensive;My tm8 Heydan constantly bottom frags and throws ruined my overall experience;413.3;0.0;0.0;61.0;20 May, 2022;False;77
2037;Counter-Strike: Global Offensive;really good game but deniz cries too much also skins for knie lowkey expensive af  thx for reading ps follow my twitch for daily giveaways;4513.0;0.0;0.0;16.0;16 May, 2022;False;138
2038;Counter-Strike: Global Offensive;game balls stole my $$$$$$$;48.6;0.0;0.0;9.0;18 May, 2022;False;27
2039;Counter-Strike: Global Offensive;THIS GAME  SUCK I WASTED MY WHOLE LIFE ON IT;5928.8;0.0;1.0;15.0;16 May, 2022;False;44
2040;Counter-Strike: Global Offensive;Infuriating The CSGO Anti-Cheat is pure garbage It is virtually impossible to go even one day without getting put in a lobby with a hacker Even if you dont get a hacker rando teammates usually play worse than the bots Youll often go spectate someone just to see them stare at the floor or wall Furthermore this game is the worse thing to happen to my internet since Spectrum At least twice a game everyone will be glitching around because I suddenly have a ping of 240 despite the internet being fine in any other game Do not play this game if you wish to maintain your sanity;236.4;0.0;1.0;11.0;16 May, 2022;False;576
2042;Counter-Strike: Global Offensive;game suck big peener;100.5;0.0;0.0;216.0;22 May, 2022;False;20
2043;Counter-Strike: Global Offensive;i cant hit my shots but i can in valorant i am not bad at the game please stop calling me bad;188.1;0.0;1.0;48.0;19 May, 2022;False;93
2045;Counter-Strike: Global Offensive;to many poop players;828.9;0.0;0.0;5.0;22 May, 2022;False;20
2046;Counter-Strike: Global Offensive;CS 14 to Source is as close as the earth to the moon Global offensive is as close as the earth to the sun  no like feels like fortnite;41.8;0.0;0.0;186.0;23 May, 2022;False;134
2047;Counter-Strike: Global Offensive;Bullets dont hit enemy;45.1;0.0;0.0;11.0;18 May, 2022;False;22
2049;Counter-Strike: Global Offensive;its fun;3.9;0.0;0.0;86.0;18 May, 2022;False;7
2050;Counter-Strike: Global Offensive;too many spinbot;457.2;0.0;2.0;2.0;18 May, 2022;False;16
2051;Counter-Strike: Global Offensive;This gave me ligma and extra minuses in my bank account because of the scam skins;47.0;0.0;0.0;1.0;19 May, 2022;False;81
2052;Counter-Strike: Global Offensive;I bought this game years ago How you gonna make the game free now and not give the already purchased players a prime status upgrade for free;23.0;0.0;0.0;132.0;20 May, 2022;False;140
2053;Counter-Strike: Global Offensive;tO MANY RUSSIAN MEN;35.4;0.0;0.0;7.0;19 May, 2022;False;19
2055;Counter-Strike: Global Offensive;Angry russians;144.0;0.0;0.0;43.0;18 May, 2022;False;14
2056;Counter-Strike: Global Offensive;gay game;1005.7;0.0;0.0;22.0;20 May, 2022;False;8
2057;Counter-Strike: Global Offensive;Not recommended so many HACKERS Please let me refund my Prime  purchase i thought buying prime supposed to help me to reduce meeting hacker Super Lazy Dev never tried to fix or banned those who play hack better buy Dota skins or apex Battlepass than this prime;30.4;0.0;0.0;2.0;22 May, 2022;False;260
2058;Counter-Strike: Global Offensive;gaem ;324.0;0.0;0.0;26.0;18 May, 2022;False;5
2060;Counter-Strike: Global Offensive;game old very mid;57.5;0.0;0.0;21.0;16 May, 2022;False;17
2061;Counter-Strike: Global Offensive;No Dont even think about it;1717.3;0.0;0.0;599.0;23 May, 2022;False;27
2062;Counter-Strike: Global Offensive;dont play online;10.4;0.0;0.0;17.0;21 May, 2022;False;16
2063;Counter-Strike: Global Offensive;iha paska peli;466.2;0.0;0.0;10.0;18 May, 2022;False;14
2064;Counter-Strike: Global Offensive;Product received for free  game sucks ass;13.9;0.0;0.0;5.0;17 May, 2022;False;41
2065;Counter-Strike: Global Offensive;the same with Dota 2;570.5;0.0;0.0;2.0;16 May, 2022;False;20
2066;Counter-Strike: Global Offensive;Cant start it;17.7;0.0;0.0;31.0;21 May, 2022;False;13
2067;Counter-Strike: Global Offensive;This game makes me Suicidal By all means stay away from this game;248.6;0.0;1.0;110.0;22 May, 2022;False;65
2069;Counter-Strike: Global Offensive;too many hackers;6.0;0.0;0.0;1.0;22 May, 2022;False;16
2070;Counter-Strike: Global Offensive;prime matchmaking is full of cheaters anti cheat sucks more than backpage hooker;224.3;0.0;0.0;37.0;17 May, 2022;False;80
2071;Counter-Strike: Global Offensive;When i open the game the game is black and i can hear the game in the background but cant see the game because the game is black and i can hear the background while its black and i cant see anything and its black and i can still hear the game but cant see it;166.9;0.0;0.0;44.0;21 May, 2022;False;258
2072;Counter-Strike: Global Offensive;Good game;540.0;0.0;0.0;30.0;18 May, 2022;False;9
2073;Counter-Strike: Global Offensive;no further comments;58.1;0.0;0.0;1.0;17 May, 2022;False;19
2075;Counter-Strike: Global Offensive;The gameplay is decent game modes are fun and fast paced but the player base is horrendous Came back to play a match after a year break and I get kicked out from a casual game dont be the last guy left on the team if you dont win youll get kicked The player base was never very friendly anyway but this does it for me Okay Im done venting;211.5;0.0;0.0;38.0;22 May, 2022;False;338
2076;Counter-Strike: Global Offensive;bad bad;53.9;0.0;0.0;1.0;19 May, 2022;False;7
2077;Counter-Strike: Global Offensive;Valorant is better in everyway LMAO;34.3;0.0;0.0;300.0;21 May, 2022;False;35
2078;Counter-Strike: Global Offensive;many hackers;602.1;0.0;0.0;30.0;18 May, 2022;False;12
2079;Counter-Strike: Global Offensive;tummy hurts;309.4;0.0;0.0;27.0;16 May, 2022;False;11
2080;Counter-Strike: Global Offensive;It is just lucky headshot simulator;7.0;0.0;0.0;43.0;20 May, 2022;False;35
2081;Counter-Strike: Global Offensive;MATCH MAKING SUCKS ASS;382.6;0.0;0.0;36.0;20 May, 2022;False;22
2084;Counter-Strike: Global Offensive;Useless game full of cheaters i have no idea who can play this game and think they are pro when the game is full of cheaters;316.5;0.0;0.0;14.0;22 May, 2022;False;124
2085;Counter-Strike: Global Offensive;sdsdsad;116.9;0.0;0.0;6.0;22 May, 2022;False;7
2086;Counter-Strike: Global Offensive;doggy poopoo;30.7;0.0;0.0;6.0;21 May, 2022;False;12
2087;Counter-Strike: Global Offensive;having cancer ptsd and depression cuz of that  game;3841.1;0.0;0.0;1.0;22 May, 2022;False;51
2088;Counter-Strike: Global Offensive;6/10 save yourself Dont play this;774.3;0.0;0.0;52.0;18 May, 2022;False;33
2090;Counter-Strike: Global Offensive;this game died when it became f2p full of cheaters smurfs idiot rusky players and VAC system is so trash;2699.6;0.0;0.0;114.0;22 May, 2022;False;104
2091;Counter-Strike: Global Offensive;mm sucks;2269.9;0.0;2.0;83.0;20 May, 2022;False;8
2092;Counter-Strike: Global Offensive;suck my  give me a knife;356.8;0.0;0.0;40.0;23 May, 2022;False;24
2093;Counter-Strike: Global Offensive;dosent work just says initalizing game data;7.4;0.0;0.0;11.0;21 May, 2022;False;43
2095;Counter-Strike: Global Offensive;jhjhjhjh;40.5;0.0;0.0;1.0;20 May, 2022;False;8
2096;Counter-Strike: Global Offensive;match making takes actually forever ong trash as game;11.1;0.0;0.0;11.0;21 May, 2022;False;53
2097;Counter-Strike: Global Offensive;CSGO is old broken and not worth and not worth anyones time The Match Making is trash and if you only play community servers you will eventually be globally muted from being spam reported for talking and making call outs The only way to stay ahead of it is to play mm to gain exp with teammates who are usually toxic or throwing;2499.2;0.0;0.0;3.0;17 May, 2022;False;328
2098;Counter-Strike: Global Offensive; Game;2400.6;0.0;0.0;8.0;16 May, 2022;False;5
2100;Counter-Strike: Global Offensive;source is better;1017.3;0.0;0.0;159.0;23 May, 2022;False;16
2101;Counter-Strike: Global Offensive;I have wasted 581 hours of my life on this game Do not suffer as I have suffered;590.3;0.0;1.0;25.0;19 May, 2022;False;80
2102;Counter-Strike: Global Offensive; game full of cheaters;17.2;0.0;0.0;1.0;19 May, 2022;False;22
2104;Counter-Strike: Global Offensive;ifty bhiai faltu;141.1;0.0;0.0;1.0;18 May, 2022;False;16
2105;Counter-Strike: Global Offensive;russians and polish be mad;3754.4;0.0;0.0;60.0;21 May, 2022;False;26
2106;Counter-Strike: Global Offensive;too many russians;512.7;0.0;0.0;7.0;18 May, 2022;False;17
2107;Counter-Strike: Global Offensive;Product received for free  im a moviment player louis;89.6;0.0;0.0;1.0;19 May, 2022;False;53
2109;Counter-Strike: Global Offensive;Kys yall;611.5;0.0;0.0;14.0;21 May, 2022;False;8
2110;Counter-Strike: Global Offensive;stupid game;45.2;0.0;0.0;198.0;19 May, 2022;False;11
2111;Counter-Strike: Global Offensive;doar nu;31.4;0.0;0.0;1.0;20 May, 2022;False;7
2112;Counter-Strike: Global Offensive;i suck;15.0;0.0;0.0;43.0;21 May, 2022;False;6
2113;Counter-Strike: Global Offensive;This game is kinda trash From cheaters to woman beaters This community has it all;2885.5;0.0;0.0;60.0;20 May, 2022;False;81
2114;Counter-Strike: Global Offensive;The game opens an esports stream every time I open the game with no way to disable it;113.9;0.0;0.0;105.0;22 May, 2022;False;85
2116;Counter-Strike: Global Offensive;igyoygi;1682.1;0.0;0.0;44.0;22 May, 2022;False;7
2117;Counter-Strike: Global Offensive; this game;2221.3;0.0;0.0;122.0;17 May, 2022;False;10
2118;Counter-Strike: Global Offensive;too many slurs;48.3;0.0;0.0;33.0;22 May, 2022;False;14
2121;Counter-Strike: Global Offensive;Only played a little but I always miss the nates;1143.8;0.0;0.0;164.0;22 May, 2022;False;48
2122;Counter-Strike: Global Offensive;Scuffed asf my god;275.8;0.0;0.0;150.0;22 May, 2022;False;18
2123;Counter-Strike: Global Offensive;A casino with an bland fps game attached to it;5.2;0.0;0.0;30.0;19 May, 2022;False;46
2124;Counter-Strike: Global Offensive;bad hacker;20.6;0.0;0.0;14.0;17 May, 2022;False;10
2125;Counter-Strike: Global Offensive;Its okay overall but theres much to be desired in almost every aspect imo Graphics optimization gameplay gunplay etc its just an iconic game so do what you will;698.2;0.0;1.0;30.0;17 May, 2022;False;160
2126;Counter-Strike: Global Offensive;idk bruh just felt like leaving negative review lol;385.7;0.0;1.0;3.0;18 May, 2022;False;51
2127;Counter-Strike: Global Offensive;I love it they have a gun pointed to my head;123.5;0.0;0.0;7.0;20 May, 2022;False;44
2128;Counter-Strike: Global Offensive;I would not recommend this game to other players;1111.6;0.0;0.0;64.0;20 May, 2022;False;48
2129;Counter-Strike: Global Offensive;This is totally disgusting You need to purchase a prime subscription to avoid playing with cheaters but they play competitive even with a prime Valve just dont care about their community;20.7;0.0;0.0;4.0;22 May, 2022;False;186
2130;Counter-Strike: Global Offensive;many cheaters;13.5;0.0;3.0;1.0;17 May, 2022;False;13
2131;Counter-Strike: Global Offensive;erererewf;2045.9;0.0;0.0;98.0;16 May, 2022;False;9
